Fecha,Presi¢n,Altitud,Humedad (%),Temperatura (Celsius),
23/09/2019 17:42,95237.65,519.61,54.66,26.89,H
23/09/2019 17:42,95239.77,519.42,54.65,26.88,H
23/09/2019 17:42,95235.02,519.84,54.67,26.89,H
23/09/2019 17:42,95239.48,519.45,54.68,26.88,H
23/09/2019 17:42,95239.26,519.47,54.69,26.88,H
23/09/2019 17:42,95238.92,519.5,54.71,26.88,H
23/09/2019 17:42,95238.37,519.54,54.71,26.89,H
23/09/2019 17:42,95237.7,519.6,54.72,26.89,H
23/09/2019 17:42,95238.37,519.54,54.74,26.89,H
23/09/2019 17:42,95238.88,519.5,54.76,26.89,H
23/09/2019 17:42,95240.33,519.37,54.74,26.89,H
23/09/2019 17:42,95239.88,519.41,54.73,26.89,H
23/09/2019 17:42,95240.38,519.37,54.72,26.89,H
23/09/2019 17:42,95241.32,519.29,54.71,26.88,H
23/09/2019 17:42,95239.42,519.45,54.71,26.87,H
23/09/2019 17:42,95239.53,519.44,54.7,26.88,H
23/09/2019 17:42,95236.73,519.69,54.7,26.87,H
23/09/2019 17:42,95241.28,519.29,54.71,26.87,H
23/09/2019 17:42,95238.87,519.5,54.74,26.88,H
23/09/2019 17:42,95237.92,519.58,54.77,26.88,H
23/09/2019 17:42,95235.64,519.78,54.83,26.87,H
23/09/2019 17:42,95238.25,519.55,54.87,26.87,H
23/09/2019 17:42,95239,519.49,54.87,26.87,H
23/09/2019 17:43,95239.75,519.42,54.89,26.87,H
23/09/2019 17:43,95239.83,519.42,54.89,26.87,H
23/09/2019 17:43,95238.08,519.57,54.91,26.87,H
23/09/2019 17:43,95237.93,519.58,54.93,26.87,H
23/09/2019 17:43,95237.16,519.65,54.95,26.87,H
23/09/2019 17:43,95238.03,519.57,54.98,26.88,H
23/09/2019 17:43,95238.09,519.57,55.03,26.88,H
23/09/2019 17:43,95237.64,519.61,55.05,26.88,H
23/09/2019 17:43,95237.7,519.6,55.07,26.89,H
23/09/2019 17:43,95239.27,519.47,55.08,26.89,H
23/09/2019 17:43,95238.55,519.53,55.1,26.89,H
23/09/2019 17:43,95235.09,519.83,55.11,26.9,H
23/09/2019 17:43,95235.53,519.79,55.13,26.9,H
23/09/2019 17:43,95236.2,519.73,55.14,26.9,H
23/09/2019 17:43,95234.64,519.87,55.21,26.9,H
23/09/2019 17:43,95234.2,519.91,55.24,26.9,H
23/09/2019 17:43,95237.22,519.64,55.28,26.9,H
23/09/2019 17:43,95236.44,519.71,55.32,26.91,H
23/09/2019 17:43,95233.86,519.94,55.32,26.9,H
23/09/2019 17:43,95235.77,519.77,55.31,26.91,H
23/09/2019 17:43,95235.48,519.8,55.34,26.91,H
23/09/2019 17:43,95234.59,519.87,55.23,26.91,H
23/09/2019 17:43,95234.53,519.88,55.11,26.9,H
23/09/2019 17:43,95237.27,519.64,55.02,26.91,H
23/09/2019 17:43,95237.72,519.6,54.96,26.9,H
23/09/2019 17:43,95237.09,519.66,54.89,26.9,H
23/09/2019 17:43,95236.42,519.71,54.85,26.9,H
23/09/2019 17:43,95239.27,519.51,54.79,26.9,H
23/09/2019 17:43,95238.05,519.57,54.82,26.89,H
23/09/2019 17:43,95238.21,519.56,54.8,26.89,H
23/09/2019 17:43,95236.92,519.67,54.8,26.9,H
23/09/2019 17:43,95237.31,519.64,54.8,26.88,H
23/09/2019 17:43,95237.36,519.63,54.81,26.89,H
23/09/2019 17:43,95235.69,519.78,54.84,26.89,H
23/09/2019 17:43,95240.72,519.34,54.84,26.89,H
23/09/2019 17:43,95238.03,519.57,54.85,26.89,H
23/09/2019 17:43,95237.48,519.62,54.86,26.88,H
23/09/2019 17:43,95238.08,519.57,54.88,26.87,H
23/09/2019 17:43,95238.3,519.55,54.92,26.88,H
23/09/2019 17:43,95234.75,519.86,54.97,26.87,H
23/09/2019 17:43,95237.91,519.58,55,26.87,H
23/09/2019 17:43,95236.09,519.74,55.02,26.87,H
23/09/2019 17:43,95238.6,519.52,55.03,26.87,H
23/09/2019 17:43,95239.44,519.45,55.04,26.87,H
23/09/2019 17:43,95238.15,519.56,55.06,26.86,H
23/09/2019 17:43,95235.94,519.76,55.09,26.85,H
23/09/2019 17:43,95238.59,519.52,55.12,26.86,H
23/09/2019 17:43,95237.09,519.66,55.15,26.86,H
23/09/2019 17:43,95235.97,519.75,55.17,26.86,H
23/09/2019 17:43,95235.24,519.82,55.2,26.86,H
23/09/2019 17:43,95236.81,519.68,55.22,26.86,H
23/09/2019 17:43,95235.47,519.8,55.23,26.86,H
23/09/2019 17:43,95237.75,519.6,55.25,26.86,H
23/09/2019 17:43,95235.91,519.76,55.28,26.86,H
23/09/2019 17:43,95237.77,519.6,55.28,26.87,H
23/09/2019 17:43,95237.42,519.63,55.26,26.87,H
23/09/2019 17:43,95236.81,519.68,55.26,26.87,H
23/09/2019 17:43,95239,519.49,55.26,26.87,H
23/09/2019 17:43,95235.96,519.75,55.25,26.88,H
23/09/2019 17:43,95237.83,519.59,55.26,26.87,H
23/09/2019 17:44,95234.69,519.87,55.33,26.87,H
23/09/2019 17:44,95236.92,519.67,55.37,26.87,H
23/09/2019 17:44,95236.46,519.71,55.39,26.88,H
23/09/2019 17:44,95237.08,519.66,55.37,26.87,H
23/09/2019 17:44,95237.24,519.64,55.33,26.87,H
23/09/2019 17:44,95232.8,520.03,55.29,26.87,H
23/09/2019 17:44,95234.97,519.84,55.23,26.87,H
23/09/2019 17:44,95236.41,519.72,55.24,26.87,H
23/09/2019 17:44,95238.2,519.56,55.24,26.88,H
23/09/2019 17:44,95236.23,519.73,55.24,26.87,H
23/09/2019 17:44,95232.55,520.05,55.25,26.87,H
23/09/2019 17:44,95238.3,519.55,55.29,26.88,H
23/09/2019 17:44,95238.25,519.55,55.31,26.87,H
23/09/2019 17:44,95235.73,519.77,55.3,26.88,H
23/09/2019 17:44,95234.47,519.89,55.19,26.87,H
23/09/2019 17:44,95234.23,519.91,55.12,26.87,H
23/09/2019 17:44,95232.73,520.04,55.1,26.87,H
23/09/2019 17:44,95233.74,519.95,55.07,26.87,H
23/09/2019 17:44,95237.77,519.6,55.03,26.87,H
23/09/2019 17:44,95237.31,519.64,55.04,26.87,H
23/09/2019 17:44,95236.55,519.7,54.99,26.86,H
23/09/2019 17:44,95235.22,519.82,54.98,26.86,H
23/09/2019 17:44,95237.34,519.63,54.97,26.86,H
23/09/2019 17:44,95234.53,519.88,54.96,26.85,H
23/09/2019 17:44,95235.48,519.8,54.99,26.85,H
23/09/2019 17:44,95231.91,520.11,55.04,26.85,H
23/09/2019 17:44,95233.58,519.96,55.13,26.85,H
23/09/2019 17:44,95232.41,520.07,55.17,26.85,H
23/09/2019 17:44,95236.03,519.75,55.21,26.84,H
23/09/2019 17:44,95234.3,519.9,55.23,26.84,H
23/09/2019 17:44,95235.02,519.84,55.25,26.84,H
23/09/2019 17:44,95232.85,520.03,55.26,26.84,H
23/09/2019 17:44,95235.41,519.8,55.27,26.84,H
23/09/2019 17:44,95231.23,520.17,55.28,26.84,H
23/09/2019 17:44,95236.59,519.7,55.28,26.84,H
23/09/2019 17:44,95237.31,519.64,55.28,26.83,H
23/09/2019 17:44,95232.17,520.09,55.27,26.84,H
23/09/2019 17:44,95234.59,519.88,55.26,26.85,H
23/09/2019 17:44,95234.75,519.86,55.27,26.85,H
23/09/2019 17:44,95235.48,519.8,55.27,26.85,H
23/09/2019 17:44,95234.37,519.89,55.28,26.85,H
23/09/2019 17:44,95235.38,519.81,55.27,26.85,H
23/09/2019 17:44,95234.88,519.85,55.28,26.85,H
23/09/2019 17:44,95236.99,519.66,55.28,26.85,H
23/09/2019 17:44,95235.65,519.78,55.29,26.85,H
23/09/2019 17:44,95233.92,519.93,55.44,26.85,H
23/09/2019 17:44,95235.81,519.77,55.53,26.84,H
23/09/2019 17:44,95235.76,519.77,55.56,26.85,H
23/09/2019 17:44,95235.15,519.83,55.58,26.85,H
23/09/2019 17:44,95235.04,519.84,55.61,26.85,H
23/09/2019 17:44,95232.08,520.09,55.62,26.85,H
23/09/2019 17:44,95230.33,520.25,55.57,26.84,H
23/09/2019 17:44,95233.41,519.98,55.51,26.84,H
23/09/2019 17:44,95233.3,519.99,55.48,26.84,H
23/09/2019 17:44,95233.52,519.97,55.43,26.84,H
23/09/2019 17:44,95235.03,519.84,55.44,26.84,H
23/09/2019 17:44,95232.96,520.02,55.5,26.84,H
23/09/2019 17:44,95232.63,520.05,55.55,26.85,H
23/09/2019 17:44,95234.77,519.86,55.57,26.85,H
23/09/2019 17:45,95231.63,520.13,55.56,26.85,H
23/09/2019 17:45,95233.65,519.96,55.56,26.86,H
23/09/2019 17:45,95233.47,519.97,55.44,26.85,H
23/09/2019 17:45,95232.52,520.06,55.38,26.85,H
23/09/2019 17:45,95233.7,519.95,55.32,26.85,H
23/09/2019 17:45,95231.73,520.13,55.25,26.84,H
23/09/2019 17:45,95233.52,519.97,55.22,26.84,H
23/09/2019 17:45,95232.02,520.1,55.19,26.84,H
23/09/2019 17:45,95234.14,519.91,55.22,26.85,H
23/09/2019 17:45,95233.41,519.98,55.21,26.85,H
23/09/2019 17:45,95234.64,519.87,55.18,26.85,H
23/09/2019 17:45,95230.67,520.22,55.16,26.84,H
23/09/2019 17:45,95231.52,520.17,55.23,26.84,H
23/09/2019 17:45,95231.9,520.11,55.24,26.84,H
23/09/2019 17:45,95231.79,520.12,55.26,26.84,H
23/09/2019 17:45,95232.46,520.06,55.3,26.84,H
23/09/2019 17:45,95235.42,519.8,55.35,26.85,H
23/09/2019 17:45,95237.04,519.66,55.38,26.84,H
23/09/2019 17:45,95233.98,519.93,55.41,26.85,H
23/09/2019 17:45,95233.52,519.97,55.41,26.84,H
23/09/2019 17:45,95237.09,519.66,55.41,26.84,H
23/09/2019 17:45,95237.48,519.62,55.43,26.84,H
23/09/2019 17:45,95235.2,519.82,55.44,26.84,H
23/09/2019 17:45,95237.04,519.66,55.45,26.84,H
23/09/2019 17:45,95235.03,519.84,55.46,26.84,H
23/09/2019 17:45,95234.97,519.84,55.45,26.84,H
23/09/2019 17:45,95235.31,519.81,55.45,26.84,H
23/09/2019 17:45,95233.07,520.01,55.45,26.84,H
23/09/2019 17:45,95235.52,519.79,55.46,26.84,H
23/09/2019 17:45,95235.48,519.8,55.49,26.84,H
23/09/2019 17:45,95236.92,519.67,55.51,26.84,H
23/09/2019 17:45,95236.98,519.66,55.53,26.84,H
23/09/2019 17:45,95234.53,519.88,55.55,26.84,H
23/09/2019 17:45,95235.31,519.81,55.55,26.85,H
23/09/2019 17:45,95235.26,519.82,55.58,26.85,H
23/09/2019 17:45,95233.08,520.01,55.65,26.85,H
23/09/2019 17:45,95234.2,519.91,55.68,26.84,H
23/09/2019 17:45,95230.96,520.19,55.64,26.85,H
23/09/2019 17:45,95236.59,519.7,55.7,26.85,H
23/09/2019 17:45,95233.3,519.99,55.58,26.85,H
23/09/2019 17:45,95232.4,520.07,55.43,26.84,H
23/09/2019 17:45,95230.88,520.2,55.35,26.83,H
23/09/2019 17:45,95233.84,519.94,55.29,26.83,H
23/09/2019 17:45,95229.42,520.15,55.29,26.82,H
23/09/2019 17:45,95232.5,520.06,55.35,26.82,H
23/09/2019 17:45,95233.45,519.97,55.31,26.83,H
23/09/2019 17:45,95228.31,520.42,55.4,26.83,H
23/09/2019 17:45,95231.61,520.14,55.49,26.83,H
23/09/2019 17:45,95230.05,520.27,55.55,26.84,H
23/09/2019 17:45,95232.19,520.08,55.48,26.84,H
23/09/2019 17:45,95230.5,520.23,55.39,26.84,H
23/09/2019 17:45,95230.39,520.24,55.32,26.84,H
23/09/2019 17:45,95231.17,520.17,55.29,26.84,H
23/09/2019 17:45,95229.89,520.29,55.29,26.84,H
23/09/2019 17:45,95231.06,520.18,55.32,26.84,H
23/09/2019 17:45,95233.47,519.97,55.35,26.84,H
23/09/2019 17:45,95232.3,520.08,55.31,26.84,H
23/09/2019 17:45,95231.79,520.12,55.3,26.84,H
23/09/2019 17:45,95229.38,520.33,55.31,26.84,H
23/09/2019 17:45,95229.55,520.32,55.36,26.84,H
23/09/2019 17:46,95233.23,519.99,55.39,26.84,H
23/09/2019 17:46,95233.34,519.98,55.51,26.84,H
23/09/2019 17:46,95234.52,519.88,55.56,26.84,H
23/09/2019 17:46,95232.17,520.09,55.57,26.84,H
23/09/2019 17:46,95231.39,520.15,55.59,26.83,H
23/09/2019 17:46,95232.23,520.08,55.6,26.83,H
23/09/2019 17:46,95235.08,519.83,55.6,26.83,H
23/09/2019 17:46,95234.63,519.87,55.63,26.83,H
23/09/2019 17:46,95229.26,520.34,55.61,26.83,H
23/09/2019 17:46,95230.6,520.22,55.63,26.83,H
23/09/2019 17:46,95232.67,520.04,55.66,26.83,H
23/09/2019 17:46,95230.61,520.22,55.66,26.83,H
23/09/2019 17:46,95231.05,520.18,55.67,26.83,H
23/09/2019 17:46,95231.95,520.11,55.68,26.83,H
23/09/2019 17:46,95231.11,520.18,55.68,26.83,H
23/09/2019 17:46,95232.57,520.05,55.67,26.84,H
23/09/2019 17:46,95232.95,520.02,55.66,26.83,H
23/09/2019 17:46,95230.39,520.24,55.68,26.84,H
23/09/2019 17:46,95229.11,520.35,55.69,26.84,H
23/09/2019 17:46,95232.3,520.08,55.7,26.84,H
23/09/2019 17:46,95232.96,520.02,55.71,26.84,H
23/09/2019 17:46,95231.01,519.87,55.7,26.84,H
23/09/2019 17:46,95231.5,520.15,55.7,26.84,H
23/09/2019 17:46,95228.44,520.41,55.71,26.83,H
23/09/2019 17:46,95229.94,520.28,55.7,26.83,H
23/09/2019 17:46,95232.12,520.09,55.73,26.83,H
23/09/2019 17:46,95231.16,520.17,55.77,26.83,H
23/09/2019 17:46,95229.77,520.3,55.74,26.83,H
23/09/2019 17:46,95230.42,520.24,55.69,26.82,H
23/09/2019 17:46,95230.82,520.2,55.68,26.82,H
23/09/2019 17:46,95229.75,520.3,55.65,26.82,H
23/09/2019 17:46,95228.81,520.38,55.65,26.82,H
23/09/2019 17:46,95232.05,520.1,55.65,26.82,H
23/09/2019 17:46,95230.31,520.25,55.67,26.81,H
23/09/2019 17:46,95227.8,520.47,55.67,26.81,H
23/09/2019 17:46,95231.99,520.1,55.69,26.82,H
23/09/2019 17:46,95231.55,520.14,55.69,26.82,H
23/09/2019 17:46,95232.55,520.05,55.68,26.82,H
23/09/2019 17:46,95233.51,519.97,55.67,26.83,H
23/09/2019 17:46,95234.52,519.88,55.65,26.83,H
23/09/2019 17:46,95232,520.1,55.63,26.83,H
23/09/2019 17:46,95232.34,520.07,55.59,26.83,H
23/09/2019 17:46,95228.81,520.38,55.53,26.83,H
23/09/2019 17:46,95232.83,520.03,55.48,26.82,H
23/09/2019 17:46,95231.48,520.15,55.47,26.82,H
23/09/2019 17:46,95229.09,520.36,55.48,26.82,H
23/09/2019 17:46,95230.59,520.23,55.52,26.82,H
23/09/2019 17:46,95228.02,520.45,55.58,26.82,H
23/09/2019 17:46,95227.75,520.47,55.63,26.82,H
23/09/2019 17:46,95227.52,520.49,55.66,26.82,H
23/09/2019 17:46,95229.64,520.31,55.65,26.81,H
23/09/2019 17:46,95232.38,520.07,55.65,26.82,H
23/09/2019 17:46,95235.73,519.77,55.61,26.81,H
23/09/2019 17:46,95231.55,520.14,55.66,26.82,H
23/09/2019 17:46,95230.93,520.19,55.7,26.82,H
23/09/2019 17:46,95232.38,520.07,55.76,26.82,H
23/09/2019 17:46,95229.97,520.28,55.78,26.81,H
23/09/2019 17:46,95230.48,520.24,55.76,26.81,H
23/09/2019 17:46,95230.98,520.19,55.76,26.81,H
23/09/2019 17:46,95232.16,520.09,55.76,26.81,H
23/09/2019 17:47,95227.58,520.49,55.8,26.82,H
23/09/2019 17:47,95230.77,520.21,55.83,26.82,H
23/09/2019 17:47,95231.33,520.16,55.86,26.82,H
23/09/2019 17:47,95232.77,520.03,55.87,26.82,H
23/09/2019 17:47,95232.55,520.05,55.91,26.82,H
23/09/2019 17:47,95232.44,520.06,55.93,26.82,H
23/09/2019 17:47,95233.77,519.95,55.96,26.82,H
23/09/2019 17:47,95228.98,520.37,55.98,26.82,H
23/09/2019 17:47,95230.71,520.21,56.01,26.82,H
23/09/2019 17:47,95230.55,520.23,56,26.83,H
23/09/2019 17:47,95231.11,520.18,55.98,26.83,H
23/09/2019 17:47,95231.89,520.11,55.97,26.83,H
23/09/2019 17:47,95232.05,520.1,55.92,26.82,H
23/09/2019 17:47,95232.83,520.03,55.89,26.82,H
23/09/2019 17:47,95232.61,520.05,55.89,26.83,H
23/09/2019 17:47,95233.61,519.96,55.92,26.82,H
23/09/2019 17:47,95230.77,520.21,55.95,26.82,H
23/09/2019 17:47,95232.38,520.07,55.93,26.82,H
23/09/2019 17:47,95228.74,520.39,55.84,26.81,H
23/09/2019 17:47,95233.33,519.99,55.8,26.81,H
23/09/2019 17:47,95233.62,519.96,55.73,26.8,H
23/09/2019 17:47,95229.87,520.29,55.7,26.79,H
23/09/2019 17:47,95232.34,520.07,55.69,26.8,H
23/09/2019 17:47,95232.11,520.09,55.71,26.8,H
23/09/2019 17:47,95230.37,520.24,55.72,26.79,H
23/09/2019 17:47,95231.32,520.16,55.74,26.79,H
23/09/2019 17:47,95229.75,520.3,55.75,26.79,H
23/09/2019 17:47,95230.82,520.2,55.77,26.79,H
23/09/2019 17:47,95230.44,520.24,55.77,26.8,H
23/09/2019 17:47,95231.88,520.11,55.77,26.79,H
23/09/2019 17:47,95230.65,520.22,55.78,26.8,H
23/09/2019 17:47,95231.83,520.12,55.78,26.8,H
23/09/2019 17:47,95232.72,520.04,55.76,26.79,H
23/09/2019 17:47,95231.09,520.18,55.77,26.78,H
23/09/2019 17:47,95230.87,520.2,55.78,26.79,H
23/09/2019 17:47,95230.82,520.2,55.8,26.79,H
23/09/2019 17:47,95230.48,520.24,55.81,26.78,H
23/09/2019 17:47,95230.98,520.16,55.83,26.79,H
23/09/2019 17:47,95228.02,520.45,55.86,26.79,H
23/09/2019 17:47,95229.7,520.3,55.89,26.79,H
23/09/2019 17:47,95232.05,520.1,55.9,26.79,H
23/09/2019 17:47,95232.21,520.08,55.92,26.79,H
23/09/2019 17:47,95232.26,520.08,55.98,26.78,H
23/09/2019 17:47,95229.35,520.33,56.05,26.78,H
23/09/2019 17:47,95229.02,520.36,56.09,26.78,H
23/09/2019 17:47,95228.41,520.42,56.11,26.78,H
23/09/2019 17:47,95228.58,520.4,56.12,26.78,H
23/09/2019 17:47,95229.47,520.32,56.14,26.78,H
23/09/2019 17:47,95229.75,520.3,56.16,26.79,H
23/09/2019 17:47,95230.98,520.19,56.2,26.79,H
23/09/2019 17:47,95229.43,520.33,56.24,26.8,H
23/09/2019 17:47,95228.47,520.41,56.22,26.79,H
23/09/2019 17:47,95228.47,520.41,56.25,26.79,H
23/09/2019 17:47,95229.54,520.32,56.28,26.79,H
23/09/2019 17:47,95226.35,520.6,56.3,26.79,H
23/09/2019 17:47,95230.95,520.19,56.33,26.8,H
23/09/2019 17:47,95227.25,520.52,56.33,26.8,H
23/09/2019 17:47,95230.33,520.25,56.31,26.8,H
23/09/2019 17:47,95227.8,520.47,56.24,26.78,H
23/09/2019 17:48,95229.86,520.29,56.16,26.78,H
23/09/2019 17:48,95230.08,520.27,56.13,26.78,H
23/09/2019 17:48,95228.97,520.37,56.11,26.78,H
23/09/2019 17:48,95226.73,520.56,56.08,26.78,H
23/09/2019 17:48,95228.34,520.42,56.08,26.78,H
23/09/2019 17:48,95228.69,520.39,56.06,26.78,H
23/09/2019 17:48,95229.02,520.36,56.02,26.78,H
23/09/2019 17:48,95230.8,520.21,56.02,26.78,H
23/09/2019 17:48,95228.63,520.4,56,26.78,H
23/09/2019 17:48,95229.35,520.33,55.98,26.77,H
23/09/2019 17:48,95229.8,520.29,55.95,26.78,H
23/09/2019 17:48,95229.91,520.28,55.95,26.77,H
23/09/2019 17:48,95228.8,520.38,55.96,26.78,H
23/09/2019 17:48,95230.19,520.26,56,26.78,H
23/09/2019 17:48,95228.69,520.39,56.02,26.78,H
23/09/2019 17:48,95225.67,520.66,56.04,26.78,H
23/09/2019 17:48,95228.41,520.24,56.07,26.79,H
23/09/2019 17:48,95228.19,520.44,56.07,26.79,H
23/09/2019 17:48,95230.59,520.23,56.07,26.79,H
23/09/2019 17:48,95228.86,520.38,56.07,26.79,H
23/09/2019 17:48,95231.04,520.19,56.07,26.79,H
23/09/2019 17:48,95227.3,520.51,56.09,26.79,H
23/09/2019 17:48,95231.43,520.15,56.11,26.79,H
23/09/2019 17:48,95234,519.93,56.13,26.79,H
23/09/2019 17:48,95232.45,520.06,56.17,26.8,H
23/09/2019 17:48,95232.38,520.07,56.22,26.79,H
23/09/2019 17:48,95233.72,519.95,56.26,26.79,H
23/09/2019 17:48,95229.75,520.3,56.36,26.79,H
23/09/2019 17:48,95231.32,520.16,56.46,26.79,H
23/09/2019 17:48,95230.6,520.22,56.51,26.8,H
23/09/2019 17:48,95233.61,519.96,56.6,26.79,H
23/09/2019 17:48,95233.83,519.94,56.64,26.79,H
23/09/2019 17:48,95233.45,519.97,56.66,26.8,H
23/09/2019 17:48,95234.45,519.89,56.66,26.8,H
23/09/2019 17:48,95233.17,520,56.66,26.8,H
23/09/2019 17:48,95236.19,519.73,56.66,26.8,H
23/09/2019 17:48,95234.57,519.88,56.67,26.8,H
23/09/2019 17:48,95236.47,519.71,56.67,26.8,H
23/09/2019 17:48,95232.59,520.05,56.68,26.81,H
23/09/2019 17:48,95231.7,520.13,56.68,26.81,H
23/09/2019 17:48,95232.94,520.02,56.68,26.81,H
23/09/2019 17:48,95233.05,520.01,56.68,26.81,H
23/09/2019 17:48,95232.48,520.06,56.67,26.81,H
23/09/2019 17:48,95233.09,520.01,56.64,26.81,H
23/09/2019 17:48,95235.89,519.76,56.59,26.82,H
23/09/2019 17:48,95231.98,520.1,56.51,26.81,H
23/09/2019 17:48,95229.19,520.35,56.48,26.81,H
23/09/2019 17:48,95233.71,519.95,56.46,26.81,H
23/09/2019 17:48,95232.94,520.02,56.39,26.81,H
23/09/2019 17:48,95231.7,520.13,56.36,26.81,H
23/09/2019 17:48,95234.33,519.9,56.33,26.81,H
23/09/2019 17:48,95236.58,519.7,56.28,26.8,H
23/09/2019 17:48,95236.22,519.73,56.26,26.81,H
23/09/2019 17:48,95235.66,519.78,56.27,26.81,H
23/09/2019 17:48,95232.62,520.05,56.27,26.8,H
23/09/2019 17:48,95230.64,520.22,56.29,26.81,H
23/09/2019 17:48,95232.03,520.1,56.3,26.81,H
23/09/2019 17:48,95231.36,520.16,56.32,26.81,H
23/09/2019 17:48,95230.97,520.19,56.36,26.81,H
23/09/2019 17:48,95230.19,520.26,56.41,26.81,H
23/09/2019 17:49,95232.27,520.08,56.43,26.81,H
23/09/2019 17:49,95231.44,520.15,56.46,26.82,H
23/09/2019 17:49,95233.77,519.95,56.46,26.82,H
23/09/2019 17:49,95231.33,520.16,56.46,26.82,H
23/09/2019 17:49,95230.09,520.27,56.46,26.82,H
23/09/2019 17:49,95232.44,520.06,56.45,26.82,H
23/09/2019 17:49,95231.55,520.14,56.41,26.82,H
23/09/2019 17:49,95231.44,520.15,56.35,26.83,H
23/09/2019 17:49,95229.92,520.25,56.28,26.82,H
23/09/2019 17:49,95228.75,520.39,56.26,26.82,H
23/09/2019 17:49,95225.17,520.7,56.25,26.82,H
23/09/2019 17:49,95231.09,520.18,56.25,26.82,H
23/09/2019 17:49,95226.95,520.54,56.31,26.81,H
23/09/2019 17:49,95229.59,520.31,56.33,26.82,H
23/09/2019 17:49,95229.09,520.36,56.35,26.82,H
23/09/2019 17:49,95226.36,520.6,56.35,26.82,H
23/09/2019 17:49,95230.26,520.25,56.33,26.82,H
23/09/2019 17:49,95227.41,520.5,56.33,26.82,H
23/09/2019 17:49,95229.7,520.3,56.33,26.82,H
23/09/2019 17:49,95227.41,520.5,56.33,26.82,H
23/09/2019 17:49,95226.69,520.57,56.34,26.82,H
23/09/2019 17:49,95227.02,520.54,56.35,26.82,H
23/09/2019 17:49,95229.03,520.36,56.36,26.82,H
23/09/2019 17:49,95228.25,520.43,56.38,26.82,H
23/09/2019 17:49,95230.2,520.26,56.39,26.82,H
23/09/2019 17:49,95229.03,520.36,56.4,26.82,H
23/09/2019 17:49,95231.33,520.16,56.4,26.82,H
23/09/2019 17:49,95229.59,520.31,56.44,26.82,H
23/09/2019 17:49,95228.42,520.41,56.46,26.82,H
23/09/2019 17:49,95228.14,520.44,56.49,26.82,H
23/09/2019 17:49,95229.75,520.3,56.48,26.82,H
23/09/2019 17:49,95231.92,520.11,56.43,26.81,H
23/09/2019 17:49,95232.16,520.09,56.42,26.81,H
23/09/2019 17:49,95234.05,519.92,56.4,26.81,H
23/09/2019 17:49,95230.7,520.22,56.4,26.82,H
23/09/2019 17:49,95233.83,519.94,56.4,26.81,H
23/09/2019 17:49,95235.45,519.8,56.37,26.82,H
23/09/2019 17:49,95232.72,520.04,56.35,26.82,H
23/09/2019 17:49,95232.48,520.06,56.33,26.81,H
23/09/2019 17:49,95236.22,519.73,56.26,26.81,H
23/09/2019 17:49,95236.47,519.71,56.24,26.8,H
23/09/2019 17:49,95236.84,519.68,56.23,26.81,H
23/09/2019 17:49,95238.4,519.54,56.21,26.81,H
23/09/2019 17:49,95235.89,519.76,56.19,26.81,H
23/09/2019 17:49,95236.16,519.74,56.17,26.81,H
23/09/2019 17:49,95238.17,519.56,56.18,26.81,H
23/09/2019 17:49,95234.72,519.86,56.28,26.81,H
23/09/2019 17:49,95236.73,519.69,56.36,26.81,H
23/09/2019 17:49,95237.5,519.62,56.43,26.81,H
23/09/2019 17:49,95238.23,519.56,56.51,26.81,H
23/09/2019 17:49,95236.28,519.73,56.55,26.81,H
23/09/2019 17:49,95232.59,520.05,56.55,26.81,H
23/09/2019 17:49,95237.52,519.62,56.57,26.81,H
23/09/2019 17:49,95234.72,519.83,56.55,26.81,H
23/09/2019 17:49,95234.94,519.84,56.5,26.81,H
23/09/2019 17:49,95234.33,519.9,56.47,26.81,H
23/09/2019 17:49,95235,519.84,56.41,26.81,H
23/09/2019 17:49,95237.01,519.66,56.42,26.81,H
23/09/2019 17:49,95235.5,519.8,56.44,26.81,H
23/09/2019 17:49,95234.61,519.87,56.46,26.81,H
23/09/2019 17:50,95234.38,519.89,56.49,26.81,H
23/09/2019 17:50,95234.48,519.88,56.48,26.81,H
23/09/2019 17:50,95236.73,519.69,56.5,26.81,H
23/09/2019 17:50,95236.4,519.72,56.51,26.82,H
23/09/2019 17:50,95235.33,519.81,56.5,26.81,H
23/09/2019 17:50,95237.73,519.6,56.5,26.81,H
23/09/2019 17:50,95238.02,519.58,56.52,26.81,H
23/09/2019 17:50,95234.89,519.85,56.54,26.82,H
23/09/2019 17:50,95236.06,519.75,56.55,26.82,H
23/09/2019 17:50,95237.13,519.65,56.55,26.82,H
23/09/2019 17:50,95235.39,519.8,56.57,26.82,H
23/09/2019 17:50,95236.5,519.71,56.57,26.81,H
23/09/2019 17:50,95238.4,519.54,56.58,26.81,H
23/09/2019 17:50,95237.95,519.58,56.6,26.81,H
23/09/2019 17:50,95234.94,519.84,56.64,26.81,H
23/09/2019 17:50,95235.95,519.76,56.67,26.81,H
23/09/2019 17:50,95238.29,519.55,56.68,26.81,H
23/09/2019 17:50,95236,519.75,56.7,26.81,H
23/09/2019 17:50,95235.67,519.78,56.72,26.81,H
23/09/2019 17:50,95237.07,519.66,56.73,26.82,H
23/09/2019 17:50,95238.18,519.56,56.72,26.81,H
23/09/2019 17:50,95239.8,519.42,56.68,26.81,H
23/09/2019 17:50,95239.52,519.44,56.63,26.81,H
23/09/2019 17:50,95238.81,519.51,56.6,26.8,H
23/09/2019 17:50,95235.41,519.8,56.55,26.8,H
